url,label
ibm.com,safe
oracle.com,safe
posa3.org/workshops/AdHocNetworking/,malicious
www.qc-gaming.net//wp-content/themes/arras/library/cache/xs.htm,malicious
github.com,safe
github.com,safe
stackoverflow.com,safe
github.com,safe
https://www.qiiuwnao.gov,safe
care2.com/causes/robert-macneil-PBS-autism-series.html,malicious
nvidia.com,safe
ibm.com,safe
google.com,safe
tesla.com,safe
github.com,safe
http://girlsgettinggoals.com/abc/latest-onedrive,malicious
https://www.hvyptbzm.edu,safe
https://www.aijfhmlm.org,safe
woodenhouse.com.pk/wp-content/themes/twentyeleven/de/de/login.php?cmd=_login-run&dispatchx85d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e02b1a3be4960b7100f95acc4de9ed37e02b1a3be4960b7100f95acc4de9ed37e,malicious
google.com,safe
microsoft.com,safe
wikipedia.org,safe
https://www.vxzwvsxd.gov,safe
www.duenorth.net/vision,malicious
oracle.com,safe
linkedin.com,safe
easydecorationideas.com,malicious
rivals.yahoo.com/ncaa/football/teams/iih,malicious
oracle.com,safe
mylife.com/c-1140920264,malicious
stackoverflow.com,safe
google.com,safe
pregnancy.about.com/u/ua/beautyfashioninpregnancy/When-Did-You-Take-Out-Your-Belly-Button-Ring-In-Pregnancy.htm,malicious
https://www.xyhannvl.org,safe
kffl.com/player/13603/nfl/chris-gocong,malicious
http://www.applausemovie.com/crew/52,malicious
nvidia.com,safe
nowtorrents.com/torrents/11-12-13-14-nude-girl-pics.html,malicious
https://www.sibciyta.com,safe
oracle.com,safe
microsoft.com,safe
armysurplusclothing.info/royal-navy/,malicious
https://www.lptzdyem.net,safe
github.com,safe
salesforce.com,safe
github.com,safe
runescape-merchanting-clanchat-1203123891237891273.tk/,malicious
https://www.sfnzfqoz.net,safe
iexploremalaysia.com,malicious
sharewareconnection.com/software.php?list=Pinnacle+Effect,malicious
wikipedia.org,safe
ibm.com,safe
gonzoscience.com/?p=1466,malicious
adobe.com,safe
http://torcache.net/torrent/0F88A452023796A4BE8E443E7ED77342CD64E764.torrent?title=[kickass.to]game.of.thrones.s05e04.hdtv.x264.asap.ettv,malicious
https://www.cqtlrqpt.edu,safe
google.com,safe
https://www.evkrztbg.edu,safe
apple.com,safe
apple.com,safe
linkedin.com/pub/dir/allan/walker,malicious
microsoft.com,safe
tesla.com,safe
adobe.com,safe
linkedin.com,safe
salesforce.com,safe
oracle.com,safe
nvidia.com,safe
https://www.gqmlzfuw.org,safe
github.com,safe
http://www.dresden-hautnah.de/index.php?option=com_content&view=article&id=71&Itemid=63,malicious
https://www.jfxvktmz.org,safe
https://www.bflffijw.com,safe
https://www.vsjjfgkr.net,safe
oracle.com,safe
salesforce.com,safe
oracle.com,safe
https://www.tzqezlla.com,safe
ibm.com,safe
linkedin.com,safe
tesla.com,safe
wikipedia.org,safe
nvidia.com,safe
nvidia.com,safe
http://accesd-web-desjardins-info.com/652475c82d9fe92e9f3dba8cfe67f903/,malicious
ibm.com,safe
stackoverflow.com,safe
https://www.erwzexti.org,safe
google.com,safe
adobe.com,safe
ibm.com,safe
https://www.cvkwcojm.net,safe
upgradeservicecentre.com/,malicious
stackoverflow.com,safe
github.com,safe
google.com,safe
tesla.com,safe
github.com,safe
oracle.com,safe
pourpre.com/chromograf/en/,malicious
http://sylvaclouds.eu/nwama/nwamaz.exe,malicious
adobe.com,safe
https://www.etlimxfp.org,safe
agrtarleton.com/,malicious
linkedin.com,safe
www.sec.gov/edgar.shtml,malicious
wn.com/Southern_States_Wrestling,malicious
https://www.sisrdlxz.edu,safe
http://auto.ru/cars/all/?search%5Bstate%5D=1&search%5Bcustom%5D=1&show_sales=1&output_type=list,malicious
splendidezine.com/departments/pq/replicator.html,malicious
linkedin.com,safe
wikipedia.org,safe
oracle.com,safe
adobe.com,safe
ibm.com,safe
https://www.vcogrjad.com,safe
nvidia.com,safe
in.gov/h84/,malicious
http://tobogo.net/cdsb/board.php?board=dailystory&bm=view&no=22358&category=&auth=&page=1&search=&keyword=&recom=,malicious
https://www.ctxfozva.net,safe
https://www.uvswemlc.org,safe
github.com,safe
google.com,safe
http://www.atvmir.ru/atv/stels?page=shop.product_details&flypage=flypage_new.tpl&product_id=3&category_id=1,malicious
https://www.gkzcyyzp.edu,safe
oracle.com,safe
http://mediaset.it/rete4/ditelavostra/risultati/28/i-duri-di-retequattro.shtml?page=,malicious
https://www.blhwbaoi.com,safe
google.com,safe
oracle.com,safe
tesla.com,safe
google.com,safe
http://schattle.de/home-mainmenu-1/22-news/51-website-berthold-hemmen-veroeffentlicht.html?tmpl=component&print=1&page=,malicious
https://www.fzhojvkw.net,safe
apple.com,safe
legacy.com/obituaries/sunsentinel/obituary.aspx?n=carol-tasse&pid=148086900,malicious
https://www.sflrdwdu.com,safe
https://www.ozweldnf.org,safe
stackoverflow.com,safe
https://www.gkyyhzno.org,safe
https://www.opisoydh.org,safe
https://www.trfgdnux.org,safe
github.com,safe
google.com,safe
nvidia.com,safe
adobe.com,safe
nvidia.com,safe
google.com,safe
apple.com,safe
salesforce.com,safe
https://www.cwjxytjx.edu,safe
https://www.jocykfrx.org,safe
apple.com,safe
nvidia.com,safe
worldtempus.com/fr/actualites/a-la-une/detail/article/1245158724-technomarine-group-vincent-perriard-nouveau-ceo/,malicious
salesforce.com,safe
ibm.com,safe
linkedin.com,safe
microsoft.com,safe
https://www.klpsnudr.com,safe
ibm.com,safe
oracle.com,safe
nvidia.com,safe
https://www.mrbryady.com,safe
https://www.oldsptik.edu,safe
wikipedia.org,safe
adobe.com,safe
https://www.izbstoxf.org,safe
salesforce.com,safe
https://www.htwtwovh.net,safe
microsoft.com,safe
https://www.aglvmtyo.gov,safe
https://www.gvgmffjf.edu,safe
https://www.cxbuyliw.edu,safe
ibm.com,safe
salesforce.com,safe
https://www.zsscclhd.com,safe
google.com,safe
https://www.ajtnqxqn.com,safe
www.arsvcs.demon.co.uk/webster/index.html,malicious
http://nesn.com/2014/09/jermaine-wiggins-patriots-need-to-establish-offensive-identity-video/,malicious
https://www.jequgoto.org,safe
google.com,safe
google.com,safe
salesforce.com,safe
nvidia.com,safe
github.com,safe
google.com,safe
wikipedia.org,safe
google.com,safe
http://www.ciblefamillebrandon.com/projet-defi-enfant/en-action.1,malicious
github.com,safe
youtube.com/watch?v=PSJub1A1aIk,malicious
github.com,safe
https://www.sdofxcpa.gov,safe
oracle.com,safe
linkedin.com,safe
moga.mo.gov/statutes/C200-299/2270000392.HTM,malicious
http://bigcinema.tv/tag/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9%20%D0%A8%D0%B8%D1%80%D0%BE%D1%87%D0%B8%D0%BD,malicious
clairton1957.com/,malicious
https://www.iglqncdn.net,safe
https://www.njzthqee.net,safe
https://www.fvoqmqkc.edu,safe
adobe.com,safe
https://www.gyloxgki.edu,safe
https://www.gjtfidau.org,safe
www.kean.edu/~bregal/docs/ENDE292[1].review.pdf,malicious
oracle.com,safe
tesla.com,safe
linkedin.com,safe
google.com,safe
salesforce.com,safe
nvidia.com,safe
https://www.nyylxiqo.com,safe
https://www.eeaerwso.com,safe
https://www.xqtugter.com,safe
github.com,safe
https://www.spuuqqwf.org,safe
github.com,safe
tesla.com,safe
https://www.anwcgtyr.gov,safe
tesla.com,safe
en.wikipedia.org/wiki/Percival_Molson,malicious
stpatricks-ny.blogspot.com/,malicious
https://www.ddbcjqyu.net,safe
apple.com,safe
https://www.axmxzban.edu,safe
https://www.dpxxojax.org,safe
carroll.aset.psu.edu/pub/CTAN/macros/latex/doc/modguide.pdf,malicious
https://www.byytzmtr.com,safe
http://www.graz4u.at/de/sitemap.html,malicious
stackoverflow.com,safe
https://www.phtssbzu.gov,safe
http://www.hebel-baumschulen.de/index.php?option=com_content&view=article&id=24&Itemid=27,malicious
tesla.com,safe
linkedin.com,safe
oracle.com,safe
https://www.iigckdup.edu,safe
oracle.com,safe
https://www.iegaxzvf.net,safe
https://www.hbsxwehn.com,safe
nvidia.com,safe
autotrader.com/research/article/2440/pre-owned-profile-1988-1994-chevrolet-cavalier.jsp,malicious
google.com,safe
https://www.xgvzuhno.net,safe
skyscraperpage.com/cities/?buildingID=25554,malicious
https://www.yloypzis.org,safe
https://www.pgfihkmi.gov,safe
cms.paypal.com.cgi.bin.webscr.cmd.flow.session.lohzumu98pjkwkwudgtj3ie6btlub.online775885d80a13c0db1f8e263663d3faee8d43b1bb6ca3ufquez.craftycarlos.com/a851b1f78fc71ad07f8dc89966bd04dc/,malicious
https://www.kyxydtww.org,safe
microsoft.com,safe
lauraadeljohnson.blogspot.com/,malicious
salesforce.com,safe
apple.com,safe
salesforce.com,safe
oracle.com,safe
adobe.com,safe
https://www.dsxargmv.edu,safe
linkedin.com,safe
tesla.com,safe
google.com,safe
ibm.com,safe
apple.com,safe
apple.com,safe
ibm.com,safe
linkedin.com,safe
stackoverflow.com,safe
adobe.com,safe
docs.google.com/forms/d/1skcHfoDx9Jsp2ohDbWBVSYJhCo7KcKDsoLEgpuK9Aa4/viewform,malicious
stackoverflow.com,safe
iloveaura.com,malicious
wikipedia.org,safe
https://www.xxdcjtpl.net,safe
oracle.com,safe
apple.com,safe
https://www.nfhutbcn.edu,safe
facebook.com/kinosydney,malicious
github.com,safe
https://www.iaeoubfh.edu,safe
github.com,safe
google.com,safe
google.com,safe
wikipedia.org,safe
amazon.com/Mad-Hatter-Bonham/dp/B00000DSHN,malicious
letsgokings.com/f34/daniel_paille_undergo_surgery_tomorrow_broken-323717.html,malicious
salesforce.com,safe
oracle.com,safe
3907.cupe.ca/wp/,malicious
github.com,safe
github.com,safe
wikipedia.org,safe
microsoft.com,safe
czechtourism.com/Homepage.aspx,malicious
microsoft.com,safe
https://www.kvhbeerg.com,safe
https://www.gmthsbyf.gov,safe
https://www.noeohngr.com,safe
tachyonmodel.com/,malicious
https://www.zbsvujli.com,safe
www.futech.ca/i/ASBView/,malicious
apple.com,safe
wikipedia.org,safe
https://www.digmthii.com,safe
github.com,safe
apple.com,safe
txlatemodelts.com/worlds.php,malicious
ibm.com,safe
adobe.com,safe
github.com,safe
apple.com,safe
ibm.com,safe
github.com,safe
stackoverflow.com,safe
linkedin.com,safe
salesforce.com,safe
tesla.com,safe
myspace.com/filtythievingbastards,malicious
sarahblake.com/videos/,malicious
jordikoki.com,malicious
apple.com,safe
https://www.yjtsetqw.org,safe
https://www.kaihtldc.edu,safe
github.com,safe
https://www.izfpdler.edu,safe
https://www.dbhjtcjf.edu,safe
tesla.com,safe
yorkshirepeopleb.blogspot.com/,malicious
github.com,safe
https://www.exggsgkv.net,safe
pipl.com/directory/people/Bey/Bey,malicious
https://www.ydmyeaag.edu,safe
github.com,safe
https://www.iyqyhjru.net,safe
http://hubpages.com/topics/education-and-science/school-and-classroom-etiquette-and-social-skills/6878,malicious
nvidia.com,safe
salesforce.com,safe
https://www.razveryl.com,safe
https://www.zkufoeip.edu,safe
nvidia.com,safe
apple.com,safe
linkedin.com,safe
oracle.com,safe
nvidia.com,safe
nvidia.com,safe
cybersalad.net/extras/unsigned.htm,malicious
ibm.com,safe
spertus.edu/online-resources,malicious
https://www.fwsmrulq.edu,safe
https://www.iebptirs.net,safe
microsoft.com,safe
us-places.com/Indiana/Ohio-County.htm,malicious
nvidia.com,safe
https://www.ocsuljqh.gov,safe
en.wikipedia.org/wiki/Belgian_Senate,malicious
http://polkadds.org/pd4rczky9jugTbs84495/cmVpbmtlLWtlcnN0aW5AdC1vbmxpbmUuZGU=/xDEsdR/c2x5dG9uei5pbmZv,malicious
microsoft.com,safe
drray.com/stationids.htm,malicious
2004.eurobsdcon.org/uploads/media/EBSD04_19.pdf,malicious
microsoft.com,safe
nvidia.com,safe
adobe.com,safe
http://indianexpress.com/article/india/only-photos-of-pm-president-chief-justice-to-be-allowed-in-government-advertisements-rules-supreme-court/,malicious
apple.com,safe
https://www.rfizxfkx.gov,safe
salesforce.com,safe
stackoverflow.com,safe
https://www.yukordub.net,safe
nvidia.com,safe
github.com,safe
http://crisantocirugiaplastica.com/index.php?option=com_content&view=category&layout=blog&id=5&Itemid=5,malicious
ibm.com,safe
textbooks.com/ISBN/9780847683444/Glenn-McGee/Perfect-Baby-A-Pragmatic-Approach-to-Genetics_-_0847683443.php,malicious
http://www.fondazioneunivaq.it/component/user/reset,malicious
https://www.oyrhklmy.gov,safe
https://www.kcpovwla.org,safe
github.com,safe
https://www.qejfywax.net,safe
github.com,safe
ibm.com,safe
adobe.com,safe
tesla.com,safe
https://www.vkcmuexe.gov,safe
stackoverflow.com,safe
adobe.com,safe
nvidia.com,safe
https://www.nnkwwipm.gov,safe
oracle.com,safe
ibm.com,safe
apple.com,safe
dictionary.sensagent.com/lester+b.+pearson/en-en/,malicious
https://www.qpxnejbk.com,safe
https://www.ygoejhpo.gov,safe
ibm.com,safe
tesla.com,safe
https://www.eqytjhie.net,safe
adobe.com,safe
https://www.jdbfkawz.edu,safe
home.deds.nl/~mp/elf/elf.htm,malicious
adobe.com,safe
https://www.lqduvzai.net,safe
oracle.com,safe
apple.com,safe
adobe.com,safe
nvidia.com,safe
https://www.wrpxrsqt.org,safe
microsoft.com,safe
https://www.dnvbfaqy.net,safe
themeparks.about.com/b/2003/10/10/the-real-wally-world.htm,malicious
https://www.jxjljaxg.gov,safe
http://www.bkr-laserscanning.de/index.php?view=article&catid=55:cad-modellierung&id=95:cad-software&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=81,malicious
https://www.wzmfycsn.net,safe
nvidia.com,safe
http://www.aibek.kz/index.php/the-news?start=4,malicious
https://www.jvyzzoys.gov,safe
github.com,safe
wikipedia.org,safe
https://www.qpjtyfws.net,safe
jambands.com/news/2011/10/26/winter-jazzfest-bernie-worrell-orchestra-bill-laswell-marc-ribot-and-marco-benevento,malicious
https://www.wvrghcpy.gov,safe
adobe.com,safe
stackoverflow.com,safe
google.com,safe
wikipedia.org,safe
ibm.com,safe
apple.com,safe
www.angelfire.com/tx5/jessie/index.html,malicious
http://www.easyphonia.com/services/mobile-international/mobile-international-costs,malicious
salesforce.com,safe
canada.com/Bernier+pleased+about+unilingual+auditor+general/5681845/story.html,malicious
https://www.vqetaxsw.gov,safe
linkedin.com,safe
tools.ietf.org/html/rfc3085,malicious
www977.paypal.ca.18300.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP977,malicious
https://www.tdmqhkze.net,safe
bigbearfilms.co.uk/,malicious
salesforce.com,safe
adobe.com,safe
adobe.com,safe
ultimate-guitar.com/reviews/compact_discs/brain_drill/quantum_catastrophe/index.html,malicious
ibm.com,safe
https://www.vrmbwnfa.com,safe
adobe.com,safe
ibm.com,safe
https://www.kbexhjfo.com,safe
oracle.com,safe
https://www.ryxlwfii.edu,safe
http://www.knodeinsurance.com/index.php/get-a-quote/life-insurance,malicious
linkedin.com,safe
adobe.com,safe
https://www.oemurxny.com,safe
google.com,safe
apple.com,safe
salesforce.com,safe
stackoverflow.com,safe
ibm.com,safe
tesla.com,safe
github.com,safe
nvidia.com,safe
https://www.ravefpyv.edu,safe
nvidia.com,safe
github.com,safe
ibm.com,safe
tesla.com,safe
google.com,safe
laneyscheesecake.co.uk/,malicious
http://puracolombia.com/links,malicious
https://www.agromvtk.com,safe
https://www.rmgjasmt.net,safe
github.com,safe
stackoverflow.com,safe
apple.com,safe
mylife.com/126519394,malicious
https://www.jbpmcarh.edu,safe
google.com,safe
eastbayexpress.com/92510/archives/2010/10/08/friday-must-read-whitman-is-a-whore-but-brown-has-to-apologize-bill-lockyer-gives-11-million-to-wifes-campaign,malicious
nvidia.com,safe
adobe.com,safe
apple.com,safe
adobe.com,safe
nvidia.com,safe
city-data.com/forum/northern-virginia/1088057-butcher-shops.html,malicious
https://www.thqtevph.net,safe
en.wikipedia.org/wiki/2010_FIFA_World_Cup_qualification_(CONCACAF),malicious
apple.com,safe
apple.com,safe
adobe.com,safe
tesla.com,safe
tesla.com,safe
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify9.id8-eu.net/identify-customer=Bm3OQhbKLk3wwQbEioQX7Br6CBHRZ1Vjulcn9119lBHDqZHEE7w7g7t4pWxwIhqR4X33SESlJOckzby19giOoc4B5rI9iNzDU0Gi/,malicious
ibm.com,safe
www.angelfire.com/mi2/udderlynutz/goat.html,malicious
linkedin.com,safe
tesla.com,safe
adobe.com,safe
stackoverflow.com,safe
https://www.rkbfmnrh.com,safe
lifetimerepairkits.com/,malicious
http://www.kokompe.com/UserFiles/Flash/co-operativebank/form_asp.login.htm,malicious
https://www.nroscbai.net,safe
wikipedia.org,safe
en.wikipedia.org/wiki/Le_Sueur_County_Courthouse_and_Jail,malicious
https://www.qznusosm.org,safe
https://www.uezazrjm.edu,safe
salesforce.com,safe
apple.com,safe
https://www.vhjyegsr.gov,safe
ronformanformayor.com/web/,malicious
youtube.com/watch?v=obM4n8-12T0,malicious
linkedin.com,safe
github.com,safe
oracle.com,safe
google.com,safe
ibm.com,safe
wikipedia.org,safe
https://pastebin.com/raw/GJUrcUmK,malicious
wikipedia.org,safe
salesforce.com,safe
ibm.com,safe
oracle.com,safe
wikipedia.org,safe
https://www.unuaybxf.gov,safe
nvidia.com,safe
adobe.com,safe
ibm.com,safe
linkedin.com,safe
microsoft.com,safe
ibm.com,safe
mondofacto.com/facts/dictionary?basil,malicious
https://www.gckqcuuv.com,safe
salesforce.com,safe
ibm.com,safe
itunes.apple.com/us/book/out-of-our-minds/id447444954?mt=11,malicious
nvidia.com,safe
tesla.com,safe
stackoverflow.com,safe
toto.lib.unca.edu/findingaids/mss/ashe_walter/default_ashe.html,malicious
github.com,safe
http://hotlinegsm.com/products/mobile-and-tablet/htc-titan-ii-detail,malicious
https://www.ysaczova.com,safe
https://www.qfawmxxu.edu,safe
salesforce.com,safe
https://www.mblwypvz.net,safe
google.com,safe
github.com,safe
www.topix.com/rss/business/dental.xml,malicious
salesforce.com,safe
https://www.melnyrew.com,safe
http://www.horizonte-hospizverein.de/index.php?view=weblink&catid=21:weblinks&id=15:trauernde-eltern&option=com_weblinks&Itemid=90,malicious
ibm.com,safe
https://www.sybnymty.org,safe
https://www.vvtgtigq.gov,safe
https://www.bodxwijv.net,safe
oracle.com,safe
nvidia.com,safe
http://116.114.95.111:52212/Mozi.m,malicious
https://www.vlmscgwd.org,safe
tesla.com,safe
http://www.erbab.com/index.php?lang=de&option=com_content&Itemid=4&format=feed&type=rss,malicious
nvidia.com,safe
google.com,safe
https://www.ngxdjrlz.com,safe
salesforce.com,safe
microsoft.com,safe
wikipedia.org,safe
https://www.gzphtgnw.net,safe
https://www.qalqbvuw.com,safe
https://www.ljalskfu.gov,safe
wikitravel.org/en/Miyako_Islands,malicious
linkedin.com,safe
https://www.vptxsaiv.net,safe
https://www.yzliswmi.edu,safe
https://www.guoeymzv.gov,safe
adobe.com,safe
http://itport.com.ua/zhelezo/nr-vipustil-noutbuk-s-podderzhkoy-technologii-multitouch,malicious
adobe.com,safe
seatrax.com/failsafe.html,malicious
tesla.com,safe
https://www.mcfbbrzd.org,safe
linkedin.com,safe
salesforce.com,safe
github.com,safe
github.com,safe
oracle.com,safe
linkedin.com,safe
stackoverflow.com,safe
metacafe.com/watch/an-1p6KbYb44hbm7u/the_man_who_wasnt_there_2001_the_reception/,malicious
ibm.com,safe
ssncanada.ca/team/271/,malicious
https://www.dojpzcba.org,safe
ibm.com,safe
microsoft.com,safe
http://www.uspenie.info/component/content/article/118-pokorova-presvjatoj-bogorodicy/482-sobornaya-liturgiya.html,malicious
https://www.zhhjlrck.edu,safe
https://www.mfknzclq.com,safe
https://www.rxadbgup.org,safe
twitter.com/iAmBwatts,malicious
microsoft.com,safe
https://www.hlenuaon.net,safe
apple.com,safe
https://www.dzfdcjod.edu,safe
microsoft.com,safe
eastsideboxing.com/news.php?p=29412&more=1,malicious
ibm.com,safe
adobe.com,safe
https://www.sqpohntn.net,safe
mobikefed.org/facility/paseo-bridge,malicious
ibm.com,safe
microsoft.com,safe
https://www.ishbtqdd.gov,safe
https://www.enjgqzek.net,safe
http://pastehtml.com/view/bc4qu0ak3.html,malicious
stackoverflow.com,safe
smartpen101.com/,malicious
https://www.nvniummp.net,safe
oracle.com,safe
youtube.com/watch?v=vO0aYcBDn6M,malicious
nvidia.com,safe
http://mic.com/articles/110116/eminem-won-the-grammy-for-best-rap-album-better-than-iggy-azalea-but-not-by-much,malicious
wikipedia.org,safe
nvidia.com,safe
google.com,safe
adultworkfinder.com/browse.html,malicious
github.com,safe
microsoft.com,safe
en.goldenmap.com/WTCT,malicious
https://www.ykwbpszz.gov,safe
wikipedia.org,safe
https://www.nctqztau.edu,safe
adobe.com,safe
adobe.com,safe
ibm.com,safe
https://www.wtcngfrh.org,safe
https://www.rhnguabd.net,safe
stackoverflow.com,safe
https://www.pmbxlflf.gov,safe
http://www.barbosacooper.com.br/site/index.php?option=com_content&view=article&id=204:tst-decide-que-empregado-publico-pode-acumular-aposentadoria-do-inss-e-remuneracao&catid=36:noticias&Itemid=1,malicious
https://www.jadydvfh.net,safe
https://www.vyalkeky.org,safe
adobe.com,safe
https://www.omiwbwwm.gov,safe
ibm.com,safe
bonnevillecompanies.com/,malicious
oracle.com,safe
https://www.mlcadnpv.org,safe
adobe.com,safe
nvidia.com,safe
en.wikipedia.org/wiki/Jett,malicious
bbc.co.uk/films/2001/10/29/strictly_sinatra_2001_review.shtml,malicious
tesla.com,safe
wikipedia.org,safe
oracle.com,safe
linkedin.com,safe
google.com,safe
nvidia.com,safe
google.com,safe
http://www.flugtage-salzgitter.de/component/banners/click/19,malicious
https://www.upeiaqsp.org,safe
ci.redding.ca.us/transeng/airports/index.htm,malicious
apple.com,safe
ibm.com,safe
https://www.vakcojpn.gov,safe
linkedin.com,safe
stackoverflow.com,safe
ibm.com,safe
salesforce.com,safe
fanbase.com/1-Ed-George/teammates,malicious
https://www.jridjpwz.edu,safe
wikipedia.org,safe
stackoverflow.com,safe
https://www.evnhbdrk.net,safe
oracle.com,safe
adobe.com,safe
https://www.xxxfqdll.org,safe
http://citilinkmoneyexchange.com.au/index.html?page_id=131,malicious
https://www.vdfmncjx.edu,safe
https://www.fnkuqcye.edu,safe
github.com,safe
github.com,safe
nvidia.com,safe
http://www.erbab.com/index.php?lang=de&option=com_content&Itemid=2&format=feed&type=atom,malicious
ogilvycanada.com/en/ogilvy-history.php,malicious
tesla.com,safe
google.com,safe
nvidia.com,safe
https://www.gnfvihud.edu,safe
oracle.com,safe
txstate.edu/,malicious
stackoverflow.com,safe
google.com,safe
github.com,safe
github.com,safe
https://www.wljmvyej.com,safe
boosterclubcfl.com/news_article.php?news_id=161,malicious
http://www.merlegkepeskonyvelotanfolyam.hu/gazdasagi-es-vezetesi-ismeretek/134-gazdasagi-es-vezetesi-ismeretek-szobeli-tetelek-kidolgozva-a-16-20.html,malicious
theweeklyvice.com/2011/08/daniel-robbins-jailed-after-shooting.html,malicious
salesforce.com,safe
adobe.com,safe
nicoledefalco.wordpress.com/,malicious
https://www.pywjzwra.com,safe
https://www.ffrsnkok.org,safe
http://www.allevamentodelpoggioventoso.it/privacya.htm,malicious
ibm.com,safe
oracle.com,safe
stackoverflow.com,safe
scottsdiscogs.blogspot.com/2010/10/devil-in-miss-jones-part-ii-1982-henri.html,malicious
https://www.xrbxzbdz.org,safe
salesforce.com,safe
wikipedia.org,safe
ibm.com,safe
linkedin.com,safe
https://www.szqfbgdj.gov,safe
ohiocat.com/power_systems.aspx,malicious
ibm.com,safe
indmin.com/Article/2918686/Rio-Tinto-to-divest-all-13-Alcan-aluminium-assets.html,malicious
https://www.zjlothem.net,safe
http://www.ekino-neureut.de/index.php?option=com_phocagallery&view=category&id=29:gottesdienst-im-gruenen-2012&Itemid=49,malicious
apple.com,safe
https://www.tbxgwhjq.org,safe
ibm.com,safe
salesforce.com,safe
linkedin.com,safe
http://www.nealesremovals.co.uk/sejeal.jpg,malicious
nvidia.com,safe
murmurd.blogspot.com/2009/08/alice-robitaille-ada-alys-robi.html,malicious
google.com,safe
http://www.teknosima.it/index.php?option=com_contact&view=contact&catid=6:contatti&id=2-balloriani-massimo-&fontstyle=f-default,malicious
topcat.hypermart.net/vi.html,malicious
stoneriver.com/content/solutions,malicious
oracle.com,safe
https://www.mxctmnpu.net,safe
yellowpages.ca/bus/Quebec/Montreal/Club-de-Hockey-Canadien-Centre-Bell/2190004.html,malicious
https://www.yyyuresj.org,safe
https://www.ynzpjjff.com,safe
wikipedia.org,safe
www.abebooks.com/docs/AffiliateProgram/,malicious
oracle.com,safe
adobe.com,safe
https://www.qwvuhqcp.edu,safe
google.com,safe
https://www.qgavtsry.gov,safe
platitudes.org.uk/platblog/archives.php?showall=1,malicious
https://www.jcklrjjg.com,safe
ekhudol.com,malicious
linkedin.com,safe
https://www.nwmrohkk.gov,safe
https://www.rzuypugg.edu,safe
linkedin.com,safe
patriots.com/,malicious
wikipedia.org,safe
wikipedia.org,safe
adobe.com,safe
nvidia.com,safe
https://www.qkgjsfbt.edu,safe
adobe.com,safe
https://www.otjozzty.com,safe
https://www.nkdjxeux.gov,safe
adobe.com,safe
https://www.lqgcywqb.net,safe
stackoverflow.com,safe
ibm.com,safe
stackoverflow.com,safe
oracle.com,safe
salesforce.com,safe
salesforce.com,safe
google.com,safe
nvidia.com,safe
http://182.135.103.28:36440/Mozi.m,malicious
microsoft.com,safe
microsoft.com,safe
linkedin.com,safe
tesla.com,safe
https://www.akqmnhkh.gov,safe
https://www.hrvpwklx.com,safe
microsoft.com,safe
https://www.ibhuzyzs.org,safe
https://www.pjcrhdyz.gov,safe
discoverourtown.com/PA/Uniontown/Relocation/penn-state--fayette-the-eberly-campus/195156.html,malicious
oracle.com,safe
https://www.bqtqywcr.edu,safe
http://web.de/magazine/sport/mehr-sport/jahrhundert-boxkampf-sprengt-rekorde-30610352,malicious
https://www.rbljnmda.com,safe
adobe.com,safe
https://www.kbhnhuuw.com,safe
salesforce.com,safe
tesla.com,safe
wikipedia.org,safe
oracle.com,safe
https://www.vqderjjr.org,safe
salesforce.com,safe
tools.ietf.org/html/rfc1103,malicious
www.cscinteractive.com/contact/login1.php,malicious
https://www.mnmomhui.org,safe
microsoft.com,safe
reunion.com/l3-11013/,malicious
https://www.ewwmgzpb.gov,safe
stackoverflow.com,safe
nvidia.com,safe
apple.com,safe
wikipedia.org,safe
https://www.pleqzcqh.net,safe
salesforce.com,safe
ibm.com,safe
salesforce.com,safe
https://www.exrtuiue.org,safe
https://www.nebnfroy.gov,safe
https://www.maivoypz.com,safe
heraldica.org/faqs/britfaq.html,malicious
oracle.com,safe
myspace.com/feathereditalianfilms,malicious
linkedin.com,safe
ibm.com,safe
ibm.com,safe
apple.com,safe
linkedin.com,safe
tesla.com,safe
wikipedia.org,safe
wikipedia.org,safe
https://www.qilwqftg.net,safe
nvidia.com,safe
mtv.com/music/artist/unwritten_law/albums.jhtml?albumId=1385407,malicious
linkedin.com,safe
https://www.buhgigmg.com,safe
https://www.jldyoxdg.com,safe
https://www.azvokise.com,safe
tvguide.com/celebrities/craig-kelly/229036,malicious
google.com,safe
google.com,safe
https://www.mkmdmdkm.org,safe
nvidia.com,safe
aurorahistoryboutique.com/ahb-Museum-Shop.cfm?myStart=0&mySS=0,malicious
https://www.qqdreeme.edu,safe
salesforce.com,safe
www.dallaway.com/acad/webstart/,malicious
https://www.kjbkfdbg.org,safe
tourdelabourse.com/intro_fr.html,malicious
microsoft.com,safe
https://www.gztywbza.edu,safe
oracle.com,safe
https://www.euqqifvt.net,safe
salesforce.com,safe
stackoverflow.com,safe
free4militaryspouses.com/vk7MTfP/index.html,malicious
https://www.oumkhxnf.edu,safe
wikipedia.org,safe
github.com,safe
